date,open,high,low,close,volume,return_1d,ma_5,ma_20,ma_50
2024-07-29 07:00:00,110.2,110.7,109.35,109.35,4859800,0.007834101382488523,107.4,111.10800000000002,107.88119999999999
2024-07-30 07:00:00,109.35,109.77,107.65,108.5,2373800,-0.0077732053040694415,107.824,111.10800000000002,108.06039999999999
2024-07-31 07:00:00,107.91,109.01,107.32,109.01,2869200,0.004700460829493158,108.26400000000001,111.0065,108.22039999999998
2024-08-01 07:00:00,109.86,109.94,105.2,105.79,6870300,-0.029538574442711685,108.22999999999999,110.5405,108.3234
2024-08-02 07:00:00,103.5,105.79,102.57,104.43,9944700,-0.012855657434540091,107.41600000000001,109.8835,108.4812
2024-08-05 07:00:00,102.65,104.18,99.52,100.53,10415200,-0.03734559034760132,105.652,108.9935,108.54780000000001
2024-08-06 07:00:00,101.72,103.33,101.55,102.4,6728100,0.01860141251367753,104.43200000000002,108.28599999999999,108.59020000000001
2024-08-07 07:00:00,102.57,103.42,101.89,103.42,2822800,0.009960937500000044,103.31400000000001,107.7775,108.67219999999999
2024-08-08 07:00:00,103.08,103.75,102.48,102.91,2654900,-0.004931347901759864,102.73800000000001,107.28600000000002,108.7542
2024-08-09 07:00:00,103.75,107.57,103.42,107.57,5496400,0.0452822854921775,103.36600000000001,106.9935,108.93520000000001
2024-08-12 07:00:00,107.57,110.37,106.98,110.2,6183500,0.02444919587245531,105.3,106.87950000000001,109.1352
2024-08-13 07:00:00,109.94,110.37,108.5,109.94,4097900,-0.002359346642468285,106.80799999999999,106.697,109.29780000000001
2024-08-14 07:00:00,110.79,111.47,109.77,109.77,2862200,-0.0015462979807168153,108.078,106.595,109.44239999999999
2024-08-15 07:00:00,109.43,109.77,108.67,109.1,2257600,-0.006103671312744807,109.316,106.62899999999999,109.5808
2024-08-16 07:00:00,109.43,111.04,109.43,110.7,5093600,0.014665444546287931,109.94199999999998,106.8235,109.71600000000001
2024-08-19 07:00:00,111.13,111.38,110.2,110.62,2498400,-0.0007226738934056343,110.026,107.0945,109.8204
2024-08-20 07:00:00,110.79,112.32,110.79,111.47,3741400,0.007683963116976944,110.332,107.349,109.90520000000001
2024-08-21 07:00:00,110.7,113.42,110.7,113.16,6119700,0.015161029873508536,111.00999999999999,107.6665,109.9306
2024-08-22 07:00:00,113.59,114.01,113.16,113.42,3020500,0.002297631671968947,111.874,108.0395,109.995
2024-08-23 07:00:00,113.33,113.33,112.23,112.82,3055000,-0.005290072297654769,112.298,108.25550000000001,110.03059999999999
2024-08-26 07:00:00,112.99,113.16,111.47,111.47,2590300,-0.011965963481652131,112.46799999999999,108.3615,110.0764
2024-08-27 07:00:00,111.47,112.4,110.54,112.32,2338500,0.007625370054723302,112.638,108.55250000000001,110.15280000000001
